customer_id,product purchased,complaints,money spent
11048,67,62,59
11049,26,62,55
11050,49,62,56
11051,21,62,42
11052,66,63,50
11053,54,63,46
11054,68,63,43
11055,66,63,48
11056,65,63,52
11057,19,63,54
11058,38,64,42
11059,19,64,46
11060,18,65,48
11061,19,65,50
11062,63,65,43
11063,49,65,59
11064,51,67,43
11065,50,67,57
11066,27,67,56
11067,38,67,40
11068,40,69,58
11069,39,69,91
11070,23,70,29
11071,31,70,77
11072,43,71,35
11073,40,71,95
11074,59,71,11
11075,38,71,75
11076,47,71,9
11077,39,71,75
11078,25,72,34
11079,31,72,71
11080,20,73,5
11081,29,73,88
11082,44,73,7
11083,32,73,73
11084,19,74,10
11085,35,74,72
11086,57,75,5
11087,32,75,93
11088,28,76,40
11089,32,76,87
11090,25,77,12
11091,28,77,97
11092,48,77,36
11093,32,77,74
11094,34,78,22
11095,34,78,90
11096,43,78,17
11097,39,78,88
11098,44,78,20
11099,38,78,76
11100,47,78,16
11101,27,78,89
11102,37,78,1
11103,30,78,78
11104,34,78,1
11105,30,78,73
11106,56,79,35
11107,29,79,83
11108,19,81,5
11109,31,81,93
11110,50,85,26
11111,36,85,75
11112,42,86,20
11113,33,86,95
11114,36,87,27
11115,32,87,63
11116,40,87,13
11117,28,87,75
11118,36,87,10
11119,36,87,92
11120,52,88,13
11121,30,88,86
11122,58,88,15
11123,27,88,69
11124,59,93,14
11125,35,93,90
11126,37,97,32
11127,32,97,86
11128,46,98,15
11129,29,98,88
11130,41,99,39
11131,30,99,97
11132,54,101,24
11133,28,101,68
11134,41,103,17
11135,36,103,85
11136,34,103,23
11137,32,103,69
11138,33,113,8
11139,38,113,91
11140,47,120,16
11141,35,120,79
11142,45,126,28
11143,32,126,74
11144,32,137,18
11145,19,15,39
11146,21,15,81
11147,20,16,6
11148,23,16,77
11149,31,17,40
11150,22,17,76
11151,35,18,6
11152,23,18,94
11153,64,19,3
11154,30,19,72
11155,67,19,14
11156,35,19,99
11157,58,20,15
11158,24,20,77
11159,37,20,13
11160,22,20,79
11161,35,21,35
11162,20,21,66
11163,52,23,29
11164,35,23,98
11165,35,24,35
11166,25,24,73
11167,46,25,5
11168,31,25,73
11169,54,28,14
11170,29,28,82
11171,45,28,32
11172,35,28,61
11173,40,29,31
11174,23,29,87
11175,60,30,4
11176,21,30,73
11177,53,33,4
11178,18,33,92
11179,49,33,14
11180,21,33,81
11181,42,34,17
11182,30,34,73
11183,36,37,26
11184,20,37,75
11185,65,38,35
11186,24,38,92
11187,48,39,36
11188,31,39,61
11189,49,39,28
11190,24,39,65
11191,50,40,55
11192,27,40,47
11193,29,40,42
11194,31,40,42
11195,49,42,52
11196,33,42,60
11197,31,43,54
11198,59,43,60
11199,50,43,45
11200,47,43,41
11201,51,44,50
11202,69,44,46
11203,27,46,51
11204,53,46,46
11205,70,46,56
11206,19,46,55
11207,67,47,52
11208,54,47,59
11209,63,48,51
11210,18,48,59
11211,43,48,50
11212,68,48,48
11213,19,48,59
11214,32,48,47
11215,70,49,55
11216,47,49,42
11217,60,50,49
11218,60,50,56
11219,59,54,47
11220,26,54,54
11221,45,54,53
11222,40,54,48
11223,23,54,52
11224,49,54,42
11225,57,54,51
11226,38,54,55
11227,67,54,41
11228,46,54,44
11229,21,54,57
11230,48,54,46
11231,55,57,58
11232,22,57,55
11233,34,58,60
11234,50,58,46
11235,68,59,55
11236,18,59,41
11237,48,60,49
11238,40,60,40
11239,32,60,42
11240,24,60,52
11241,47,60,47
11242,27,60,50
11243,48,61,42
11244,20,61,49
11245,23,62,41
11246,49,62,48
11247,67,62,59
11248,26,62,55
11249,49,62,56
11250,21,62,42
11251,66,63,50
11252,54,63,46
11253,68,63,43
11254,66,63,48
11255,65,63,52
11256,19,63,54
11257,38,64,42
11258,19,64,46
11259,18,65,48
11260,19,65,50
11261,63,65,43
11262,49,65,59
11263,51,67,43
11264,50,67,57
11265,27,67,56
11266,38,67,40
11267,40,69,58
11268,39,69,91
11269,23,70,29
11270,31,70,77
11271,43,71,35
11272,40,71,95
11273,59,71,11
11274,38,71,75
11275,47,71,9
11276,39,71,75
11277,25,72,34
11278,31,72,71
11279,20,73,5
11280,29,73,88
11281,44,73,7
11282,32,73,73
11283,19,74,10
11284,35,74,72
11285,57,75,5
11286,32,75,93
11287,28,76,40
11288,32,76,87
11289,25,77,12
11290,28,77,97
11291,48,77,36
11292,32,77,74
11293,34,78,22
11294,34,78,90
11295,43,78,17
11296,39,78,88
11297,44,78,20
11298,38,78,76
11299,47,78,16
11300,27,78,89
11301,37,78,1
11302,30,78,78
11303,34,78,1
11304,30,78,73
11305,56,79,35
11306,29,79,83
11307,19,81,5
11308,31,81,93
11309,50,85,26
11310,36,85,75
11311,42,86,20
11312,33,86,95
11313,36,87,27
11314,32,87,63
11315,40,87,13
11316,28,87,75
11317,36,87,10
11318,36,87,92
11319,52,88,13
11320,30,88,86
11321,58,88,15
11322,27,88,69
11323,59,93,14
11324,35,93,90
11325,37,97,32
11326,32,97,86
11327,46,98,15
11328,29,98,88
11329,41,99,39
11330,30,99,97
11331,54,101,24
11332,28,101,68
11333,41,103,17
11334,36,103,85
11335,34,103,23
11336,32,103,69
11337,33,113,8
11338,38,113,91
11339,47,120,16
11340,35,120,79
11341,45,126,28
11342,32,126,74
11343,32,137,18
11344,19,15,39
11345,21,15,81
11346,20,16,6
11347,23,16,77
11348,31,17,40
11349,22,17,76
11350,35,18,6
11351,23,18,94
11352,64,19,3
11353,30,19,72
11354,67,19,14
11355,35,19,99
11356,58,20,15
11357,24,20,77
11358,37,20,13
11359,22,20,79
11360,35,21,35
11361,20,21,66
11362,52,23,29
11363,35,23,98
11364,35,24,35
11365,25,24,73
11366,46,25,5
11367,31,25,73
11368,54,28,14
11369,29,28,82
11370,45,28,32
11371,35,28,61
11372,40,29,31
11373,23,29,87
11374,60,30,4
11375,21,30,73
11376,53,33,4
11377,18,33,92
11378,49,33,14
11379,21,33,81
11380,42,34,17
11381,30,34,73
11382,36,37,26
11383,20,37,75
11384,65,38,35
11385,24,38,92
11386,48,39,36
11387,31,39,61
11388,49,39,28
11389,24,39,65
11390,50,40,55
11391,27,40,47
11392,29,40,42
11393,31,40,42
11394,49,42,52
11395,33,42,60
11396,31,43,54
11397,59,43,60
11398,50,43,45
11399,47,43,41
11400,51,44,50
11401,69,44,46
11402,27,46,51
11403,53,46,46
11404,70,46,56
11405,19,46,55
11406,67,47,52
11407,54,47,59
11408,63,48,51
11409,18,48,59
11410,43,48,50
11411,68,48,48
11412,19,48,59
11413,32,48,47
11414,70,49,55
11415,47,49,42
11416,60,50,49
11417,60,50,56
11418,59,54,47
11419,26,54,54
11420,45,54,53
11421,40,54,48
11422,23,54,52
11423,49,54,42
11424,57,54,51
11425,38,54,55
11426,67,54,41
11427,46,54,44
11428,21,54,57
11429,48,54,46
11430,55,57,58
11431,22,57,55
11432,34,58,60
11433,50,58,46
11434,68,59,55
11435,18,59,41
11436,48,60,49
11437,40,60,40
11438,32,60,42
11439,24,60,52
11440,47,60,47
11441,27,60,50
11442,48,61,42
11443,20,61,49
11444,23,62,41
11445,49,62,48
11446,67,62,59
11447,26,62,55
11448,49,62,56
11449,21,62,42
11450,66,63,50
11451,54,63,46
11452,68,63,43
11453,66,63,48
11454,65,63,52
11455,19,63,54
11456,38,64,42
11457,19,64,46
11458,18,65,48
11459,19,65,50
11460,63,65,43
11461,49,65,59
11462,51,67,43
11463,50,67,57
11464,27,67,56
11465,38,67,40
11466,40,69,58
11467,39,69,91
11468,23,70,29
11469,31,70,77
11470,43,71,35
11471,40,71,95
11472,59,71,11
11473,38,71,75
11474,47,71,9
11475,39,71,75
11476,25,72,34
11477,31,72,71
11478,20,73,5
11479,29,73,88
11480,44,73,7
11481,32,73,73
11482,19,74,10
11483,35,74,72
11484,57,75,5
11485,32,75,93
11486,28,76,40
11487,32,76,87
11488,25,77,12
11489,28,77,97
11490,48,77,36
11491,32,77,74
11492,34,78,22
11493,34,78,90
11494,43,78,17
11495,39,78,88
11496,44,78,20
11497,38,78,76
11498,47,78,16
11499,27,78,89
11500,37,78,1
11501,30,78,78
11502,34,78,1
11503,30,78,73
11504,56,79,35
11505,29,79,83
11506,19,81,5
11507,31,81,93
11508,50,85,26
11509,36,85,75
11510,42,86,20
11511,33,86,95
11512,36,87,27
11513,32,87,63
11514,40,87,13
11515,28,87,75
11516,36,87,10
11517,36,87,92
11518,52,88,13
11519,30,88,86
11520,58,88,15
11521,27,88,69
11522,59,93,14
11523,35,93,90
11524,37,97,32
11525,32,97,86
11526,46,98,15
11527,29,98,88
11528,41,99,39
11529,30,99,97
11530,54,101,24
11531,28,101,68
11532,41,103,17
11533,36,103,85
11534,34,103,23
11535,32,103,69
11536,33,113,8
11537,38,113,91
11538,47,120,16
11539,35,120,79
11540,45,126,28
11541,32,126,74
11542,32,137,18
11543,19,15,39
11544,21,15,81
11545,20,16,6
11546,23,16,77
11547,31,17,40
11548,22,17,76
11549,35,18,6
11550,23,18,94
11551,64,19,3
11552,30,19,72
11553,67,19,14
11554,35,19,99
11555,58,20,15
11556,24,20,77
11557,37,20,13
11558,22,20,79
11559,35,21,35
11560,20,21,66
11561,52,23,29
11562,35,23,98
11563,35,24,35
11564,25,24,73
11565,46,25,5
11566,31,25,73
11567,54,28,14
11568,29,28,82
11569,45,28,32
11570,35,28,61
11571,40,29,31
11572,23,29,87
11573,60,30,4
11574,21,30,73
11575,53,33,4
11576,18,33,92
11577,49,33,14
11578,21,33,81
11579,42,34,17
11580,30,34,73
11581,36,37,26
11582,20,37,75
11583,65,38,35
11584,24,38,92
11585,48,39,36
11586,31,39,61
11587,49,39,28
11588,24,39,65
11589,50,40,55
11590,27,40,47
11591,29,40,42
11592,31,40,42
11593,49,42,52
11594,33,42,60
11595,31,43,54
11596,59,43,60
11597,50,43,45
11598,47,43,41
11599,51,44,50
11600,69,44,46
11601,27,46,51
11602,53,46,46
11603,70,46,56
11604,19,46,55
11605,67,47,52
11606,54,47,59
11607,63,48,51
11608,18,48,59
11609,43,48,50
11610,68,48,48
11611,19,48,59
11612,32,48,47
11613,70,49,55
11614,47,49,42
11615,60,50,49
11616,60,50,56
11617,59,54,47
11618,26,54,54
11619,45,54,53
11620,40,54,48
11621,23,54,52
11622,49,54,42
11623,57,54,51
11624,38,54,55
11625,67,54,41
11626,46,54,44
11627,21,54,57
11628,48,54,46
11629,55,57,58
11630,22,57,55
11631,34,58,60
11632,50,58,46
11633,68,59,55
11634,18,59,41
11635,48,60,49
11636,40,60,40
11637,32,60,42
11638,24,60,52
11639,47,60,47
11640,27,60,50
11641,48,61,42
11642,20,61,49
11643,23,62,41
11644,49,62,48
11645,67,62,59
11646,26,62,55
11647,49,62,56
11648,21,62,42
11649,66,63,50
11650,54,63,46
11651,68,63,43
11652,66,63,48
11653,65,63,52
11654,19,63,54
11655,38,64,42
11656,19,64,46
11657,18,65,48
11658,19,65,50
11659,63,65,43
11660,49,65,59
11661,51,67,43
11662,50,67,57
11663,27,67,56
11664,38,67,40
11665,40,69,58
11666,39,69,91
11667,23,70,29
11668,31,70,77
11669,43,71,35
11670,40,71,95
11671,59,71,11
11672,38,71,75
11673,47,71,9
11674,39,71,75
11675,25,72,34
11676,31,72,71
11677,20,73,5
11678,29,73,88
11679,44,73,7
11680,32,73,73
11681,19,74,10
11682,35,74,72
11683,57,75,5
11684,32,75,93
11685,28,76,40
11686,32,76,87
11687,25,77,12
11688,28,77,97
11689,48,77,36
11690,32,77,74
11691,34,78,22
11692,34,78,90
11693,43,78,17
11694,39,78,88
11695,44,78,20
11696,38,78,76
11697,47,78,16
11698,27,78,89
11699,37,78,1
11700,30,78,78
11701,34,78,1
11702,30,78,73
11703,56,79,35
11704,29,79,83
11705,19,81,5
11706,31,81,93
11707,50,85,26
11708,36,85,75
11709,42,86,20
11710,33,86,95
11711,36,87,27
11712,32,87,63
11713,40,87,13
11714,28,87,75
11715,36,87,10
11716,36,87,92
11717,52,88,13
11718,30,88,86
11719,58,88,15
11720,27,88,69
11721,59,93,14
11722,35,93,90
11723,37,97,32
11724,32,97,86
11725,46,98,15
11726,29,98,88
11727,41,99,39
11728,30,99,97
11729,54,101,24
11730,28,101,68
11731,41,103,17
11732,36,103,85
11733,34,103,23
11734,32,103,69
11735,33,113,8
11736,38,113,91
11737,47,120,16
11738,35,120,79
11739,45,126,28
11740,32,126,74
11741,32,137,18
11742,19,15,39
11743,21,15,81
11744,20,16,6
11745,23,16,77
11746,31,17,40
11747,22,17,76
11748,35,18,6
11749,23,18,94
11750,64,19,3
11751,30,19,72
11752,67,19,14
11753,35,19,99
11754,58,20,15
11755,24,20,77
11756,37,20,13
11757,22,20,79
11758,35,21,35
11759,20,21,66
11760,52,23,29
11761,35,23,98
11762,35,24,35
11763,25,24,73
11764,46,25,5
11765,31,25,73
11766,54,28,14
11767,29,28,82
11768,45,28,32
11769,35,28,61
11770,40,29,31
11771,23,29,87
11772,60,30,4
11773,21,30,73
11774,53,33,4
11775,18,33,92
11776,49,33,14
11777,21,33,81
11778,42,34,17
11779,30,34,73
11780,36,37,26
11781,20,37,75
11782,65,38,35
11783,24,38,92
11784,48,39,36
11785,31,39,61
11786,49,39,28
11787,24,39,65
11788,50,40,55
11789,27,40,47
11790,29,40,42
11791,31,40,42
11792,49,42,52
11793,33,42,60
11794,31,43,54
11795,59,43,60
11796,50,43,45
11797,47,43,41
11798,51,44,50
11799,69,44,46
11800,27,46,51
11801,53,46,46
11802,70,46,56
11803,19,46,55
11804,67,47,52
11805,54,47,59
11806,63,48,51
11807,18,48,59
11808,43,48,50
11809,68,48,48
11810,19,48,59
11811,32,48,47
11812,70,49,55
11813,47,49,42
11814,60,50,49
11815,60,50,56
11816,59,54,47
11817,26,54,54
11818,45,54,53
11819,40,54,48
11820,23,54,52
11821,49,54,42
11822,57,54,51
11823,38,54,55
11824,67,54,41
11825,46,54,44
11826,21,54,57
11827,48,54,46
11828,55,57,58
11829,22,57,55
11830,34,58,60
11831,50,58,46
11832,68,59,55
11833,18,59,41
11834,48,60,49
11835,40,60,40
11836,32,60,42
11837,24,60,52
11838,47,60,47
11839,27,60,50
11840,48,61,42
11841,20,61,49
11842,23,62,41
11843,49,62,48
11844,67,62,59
11845,26,62,55
11846,49,62,56
11847,21,62,42
11848,66,63,50
11849,54,63,46
11850,68,63,43
11851,66,63,48
11852,65,63,52
11853,19,63,54
11854,38,64,42
11855,19,64,46
11856,18,65,48
11857,19,65,50
11858,63,65,43
11859,49,65,59
11860,51,67,43
11861,50,67,57
11862,27,67,56
11863,38,67,40
11864,40,69,58
11865,39,69,91
11866,23,70,29
11867,31,70,77
11868,43,71,35
11869,40,71,95
11870,59,71,11
11871,38,71,75
11872,47,71,9
11873,39,71,75
11874,25,72,34
11875,31,72,71
11876,20,73,5
11877,29,73,88
11878,44,73,7
11879,32,73,73
11880,19,74,10
11881,35,74,72
11882,57,75,5
11883,32,75,93
11884,28,76,40
11885,32,76,87
11886,25,77,12
11887,28,77,97
11888,48,77,36
11889,32,77,74
11890,34,78,22
11891,34,78,90
11892,43,78,17
11893,39,78,88
11894,44,78,20
11895,38,78,76
11896,47,78,16
11897,27,78,89
11898,37,78,1
11899,30,78,78
11900,34,78,1
11901,30,78,73
11902,56,79,35
11903,29,79,83
11904,19,81,5
11905,31,81,93
11906,50,85,26
11907,36,85,75
11908,42,86,20
11909,33,86,95
11910,36,87,27
11911,32,87,63
11912,40,87,13
11913,28,87,75
11914,36,87,10
11915,36,87,92
11916,52,88,13
11917,30,88,86
11918,58,88,15
11919,27,88,69
11920,59,93,14
11921,35,93,90
11922,37,97,32
11923,32,97,86
11924,46,98,15
11925,29,98,88
11926,41,99,39
11927,30,99,97
11928,54,101,24
11929,28,101,68
11930,41,103,17
11931,36,103,85
11932,34,103,23
11933,32,103,69
11934,33,113,8
11935,38,113,91
11936,47,120,16
11937,35,120,79
11938,45,126,28
11939,32,126,74
11940,32,137,18
11941,19,15,39
11942,21,15,81
11943,20,16,6
11944,23,16,77
11945,31,17,40
11946,22,17,76
11947,35,18,6
11948,23,18,94
11949,64,19,3
11950,30,19,72
11951,67,19,14
11952,35,19,99
11953,58,20,15
11954,24,20,77
11955,37,20,13
11956,22,20,79
11957,35,21,35
11958,20,21,66
11959,52,23,29
11960,35,23,98
11961,35,24,35
11962,25,24,73
11963,46,25,5
11964,31,25,73
11965,54,28,14
11966,29,28,82
11967,45,28,32
11968,35,28,61
11969,40,29,31
11970,23,29,87
11971,60,30,4
11972,21,30,73
11973,53,33,4
11974,18,33,92
11975,49,33,14
11976,21,33,81
11977,42,34,17
11978,30,34,73
11979,36,37,26
11980,20,37,75
11981,65,38,35
11982,24,38,92
11983,48,39,36
11984,31,39,61
11985,49,39,28
11986,24,39,65
11987,50,40,55
11988,27,40,47
11989,29,40,42
11990,31,40,42
11991,49,42,52
11992,33,42,60
11993,31,43,54
11994,59,43,60
11995,50,43,45
11996,47,43,41
11997,51,44,50
11998,69,44,46
11999,27,46,51
12000,53,46,46
12001,70,46,56
12002,19,46,55
12003,67,47,52
12004,54,47,59
12005,63,48,51
12006,18,48,59
12007,43,48,50
12008,68,48,48
12009,19,48,59
12010,32,48,47
12011,70,49,55
12012,47,49,42
12013,60,50,49
12014,60,50,56
12015,59,54,47
12016,26,54,54
12017,45,54,53
12018,40,54,48
12019,23,54,52
12020,49,54,42
12021,57,54,51
12022,38,54,55
12023,67,54,41
12024,46,54,44
12025,21,54,57
12026,48,54,46
12027,55,57,58
12028,22,57,55
12029,34,58,60
12030,50,58,46
12031,68,59,55
12032,18,59,41
12033,48,60,49
12034,40,60,40
12035,32,60,42
12036,24,60,52
12037,47,60,47
12038,27,60,50
12039,48,61,42
12040,20,61,49
12041,23,62,41
12042,49,62,48
12043,67,62,59
12044,26,62,55
12045,49,62,56
12046,21,62,42
12047,66,63,50
12048,54,63,46
12049,68,63,43
12050,66,63,48
12051,65,63,52
12052,19,63,54
12053,38,64,42
12054,19,64,46
12055,18,65,48
12056,19,65,50
12057,63,65,43
12058,49,65,59
12059,51,67,43
12060,50,67,57
12061,27,67,56
12062,38,67,40
12063,40,69,58
12064,39,69,91
12065,23,70,29
12066,31,70,77
12067,43,71,35
12068,40,71,95
12069,59,71,11
12070,38,71,75
12071,47,71,9
12072,39,71,75
12073,25,72,34
12074,31,72,71
12075,20,73,5
12076,29,73,88
12077,44,73,7
12078,32,73,73
12079,19,74,10
12080,35,74,72
12081,57,75,5
12082,32,75,93
12083,28,76,40
12084,32,76,87
12085,25,77,12
12086,28,77,97
12087,48,77,36
12088,32,77,74
12089,34,78,22
12090,34,78,90
12091,43,78,17
12092,39,78,88
12093,44,78,20
12094,38,78,76
12095,47,78,16
12096,27,78,89
12097,37,78,1
12098,30,78,78
12099,34,78,1
12100,30,78,73
12101,56,79,35
12102,29,79,83
12103,19,81,5
12104,31,81,93
12105,50,85,26
12106,36,85,75
12107,42,86,20
12108,33,86,95
12109,36,87,27
12110,32,87,63
12111,40,87,13
12112,28,87,75
12113,36,87,10
12114,36,87,92
12115,52,88,13
12116,30,88,86
12117,58,88,15
12118,27,88,69
12119,59,93,14
12120,35,93,90
12121,37,97,32
12122,32,97,86
12123,46,98,15
12124,29,98,88
12125,41,99,39
12126,30,99,97
12127,54,101,24
12128,28,101,68
12129,41,103,17
12130,36,103,85
12131,34,103,23
12132,32,103,69
12133,33,113,8
12134,38,113,91
12135,47,120,16
12136,35,120,79
12137,45,126,28
12138,32,126,74
12139,32,137,18
12140,19,15,39
12141,21,15,81
12142,20,16,6
12143,23,16,77
12144,31,17,40
12145,22,17,76
12146,35,18,6
12147,23,18,94
12148,64,19,3
12149,30,19,72
12150,67,19,14
12151,35,19,99
12152,58,20,15
12153,24,20,77
12154,37,20,13
12155,22,20,79
12156,35,21,35
12157,20,21,66
12158,52,23,29
12159,35,23,98
12160,35,24,35
12161,25,24,73
12162,46,25,5
12163,31,25,73
12164,54,28,14
12165,29,28,82
12166,45,28,32
12167,35,28,61
12168,40,29,31
12169,23,29,87
12170,60,30,4
12171,21,30,73
12172,53,33,4
12173,18,33,92
12174,49,33,14
12175,21,33,81
12176,42,34,17
12177,30,34,73
12178,36,37,26
12179,20,37,75
12180,65,38,35
12181,24,38,92
12182,48,39,36
12183,31,39,61
12184,49,39,28
12185,24,39,65
12186,50,40,55
12187,27,40,47
12188,29,40,42
12189,31,40,42
12190,49,42,52
12191,33,42,60
12192,31,43,54
12193,59,43,60
12194,50,43,45
12195,47,43,41
12196,51,44,50
12197,69,44,46
12198,27,46,51
12199,53,46,46
12200,70,46,56
12201,19,46,55
12202,67,47,52
12203,54,47,59
12204,63,48,51
12205,18,48,59
12206,43,48,50
12207,68,48,48
12208,19,48,59
12209,32,48,47
12210,70,49,55
12211,47,49,42
12212,60,50,49
12213,60,50,56
12214,59,54,47
12215,26,54,54
12216,45,54,53
12217,40,54,48
12218,23,54,52
12219,49,54,42
12220,57,54,51
12221,38,54,55
12222,67,54,41
12223,46,54,44
12224,21,54,57
12225,48,54,46
12226,55,57,58
12227,22,57,55
12228,34,58,60
12229,50,58,46
12230,68,59,55
12231,18,59,41
12232,48,60,49
12233,40,60,40
12234,32,60,42
12235,24,60,52
12236,47,60,47
12237,27,60,50
12238,48,61,42
12239,20,61,49
12240,23,62,41
12241,49,62,48
12242,67,62,59
12243,26,62,55
12244,49,62,56
12245,21,62,42
12246,66,63,50
12247,54,63,46
12248,68,63,43
12249,66,63,48
12250,65,63,52
12251,19,63,54
12252,38,64,42
12253,19,64,46
12254,18,65,48
12255,19,65,50
12256,63,65,43
12257,49,65,59
12258,51,67,43
12259,50,67,57
12260,27,67,56
12261,38,67,40
12262,40,69,58
12263,39,69,91
12264,23,70,29
12265,31,70,77
12266,43,71,35
12267,40,71,95
12268,59,71,11
12269,38,71,75
12270,47,71,9
12271,39,71,75
12272,25,72,34
12273,31,72,71
12274,20,73,5
12275,29,73,88
12276,44,73,7
12277,32,73,73
12278,19,74,10
12279,35,74,72
12280,57,75,5
12281,32,75,93
12282,28,76,40
12283,32,76,87
12284,25,77,12
12285,28,77,97
12286,48,77,36
12287,32,77,74
12288,34,78,22
12289,34,78,90
12290,43,78,17
12291,39,78,88
12292,44,78,20
12293,38,78,76
12294,47,78,16
12295,27,78,89
12296,37,78,1
12297,30,78,78
12298,34,78,1
12299,30,78,73
12300,56,79,35
12301,29,79,83
12302,19,81,5
12303,31,81,93
12304,50,85,26
12305,36,85,75
12306,42,86,20
12307,33,86,95
12308,36,87,27
12309,32,87,63
12310,40,87,13
12311,28,87,75
12312,36,87,10
12313,36,87,92
12314,52,88,13
12315,30,88,86
12316,58,88,15
12317,27,88,69
12318,59,93,14
12319,35,93,90
12320,37,97,32
12321,32,97,86
12322,46,98,15
12323,29,98,88
12324,41,99,39
12325,30,99,97
12326,54,101,24
12327,28,101,68
12328,41,103,17
12329,36,103,85
12330,34,103,23
12331,32,103,69
12332,33,113,8
12333,38,113,91
12334,47,120,16
12335,35,120,79
12336,45,126,28
12337,32,126,74
12338,32,137,18
12339,19,15,39
12340,21,15,81
12341,20,16,6
12342,23,16,77
12343,31,17,40
12344,22,17,76
12345,35,18,6
12346,23,18,94
12347,64,19,3
12348,30,19,72
12349,67,19,14
12350,35,19,99
12351,58,20,15
12352,24,20,77
12353,37,20,13
12354,22,20,79
12355,35,21,35
12356,20,21,66
12357,52,23,29
12358,35,23,98
12359,35,24,35
12360,25,24,73
12361,46,25,5
12362,31,25,73
12363,54,28,14
12364,29,28,82
12365,45,28,32
12366,35,28,61
12367,40,29,31
12368,23,29,87
12369,60,30,4
12370,21,30,73
12371,53,33,4
12372,18,33,92
12373,49,33,14
12374,21,33,81
12375,42,34,17
12376,30,34,73
12377,36,37,26
12378,20,37,75
12379,65,38,35
12380,24,38,92
12381,48,39,36
12382,31,39,61
12383,49,39,28
12384,24,39,65
12385,50,40,55
12386,27,40,47
12387,29,40,42
12388,31,40,42
12389,49,42,52
12390,33,42,60
12391,31,43,54
12392,59,43,60
12393,50,43,45
12394,47,43,41
12395,51,44,50
12396,69,44,46
12397,27,46,51
12398,53,46,46
12399,70,46,56
12400,19,46,55
12401,67,47,52
12402,54,47,59
12403,63,48,51
12404,18,48,59
12405,43,48,50
12406,68,48,48
12407,19,48,59
12408,32,48,47
12409,70,49,55
12410,47,49,42
12411,60,50,49
12412,60,50,56
12413,59,54,47
12414,26,54,54
12415,45,54,53
12416,40,54,48
12417,23,54,52
12418,49,54,42
12419,57,54,51
12420,38,54,55
12421,67,54,41
12422,46,54,44
12423,21,54,57
12424,48,54,46
12425,55,57,58
12426,22,57,55
12427,34,58,60
12428,50,58,46
12429,68,59,55
12430,18,59,41
12431,48,60,49
12432,40,60,40
12433,32,60,42
12434,24,60,52
12435,47,60,47
12436,27,60,50
12437,48,61,42
12438,20,61,49
12439,23,62,41
12440,49,62,48
12441,67,62,59
12442,26,62,55
12443,49,62,56
12444,21,62,42
12445,66,63,50
12446,54,63,46
12447,68,63,43
12448,66,63,48
12449,65,63,52
12450,19,63,54
12451,38,64,42
12452,19,64,46
12453,18,65,48
12454,19,65,50
12455,63,65,43
12456,49,65,59
12457,51,67,43
12458,50,67,57
12459,27,67,56
12460,38,67,40
12461,40,69,58
12462,39,69,91
12463,23,70,29
12464,31,70,77
12465,43,71,35
12466,40,71,95
12467,59,71,11
12468,38,71,75
12469,47,71,9
12470,39,71,75
12471,25,72,34
12472,31,72,71
12473,20,73,5
12474,29,73,88
12475,44,73,7
12476,32,73,73
12477,19,74,10
12478,35,74,72
12479,57,75,5
12480,32,75,93
12481,28,76,40
12482,32,76,87
12483,25,77,12
12484,28,77,97
12485,48,77,36
12486,32,77,74
12487,34,78,22
12488,34,78,90
12489,43,78,17
12490,39,78,88
12491,44,78,20
12492,38,78,76
12493,47,78,16
12494,27,78,89
12495,37,78,1
12496,30,78,78
12497,34,78,1
12498,30,78,73
12499,56,79,35
12500,29,79,83
12501,19,81,5
12502,31,81,93
12503,50,85,26
12504,36,85,75
12505,42,86,20
12506,33,86,95
12507,36,87,27
12508,32,87,63
12509,40,87,13
12510,28,87,75
12511,36,87,10
12512,36,87,92
12513,52,88,13
12514,30,88,86
12515,58,88,15
12516,27,88,69
12517,59,93,14
12518,35,93,90
12519,37,97,32
12520,32,97,86
12521,46,98,15
12522,29,98,88
12523,41,99,39
12524,30,99,97
12525,54,101,24
12526,28,101,68
12527,41,103,17
12528,36,103,85
12529,34,103,23
12530,32,103,69
12531,33,113,8
12532,38,113,91
12533,47,120,16
12534,35,120,79
12535,45,126,28
12536,32,126,74
12537,32,137,18
12538,19,15,39
12539,21,15,81
12540,20,16,6
12541,23,16,77
12542,31,17,40
12543,22,17,76
12544,35,18,6
12545,23,18,94
12546,64,19,3
12547,30,19,72
12548,67,19,14
12549,35,19,99
12550,58,20,15
12551,24,20,77
12552,37,20,13
12553,22,20,79
12554,35,21,35
12555,20,21,66
12556,52,23,29
12557,35,23,98
12558,35,24,35
12559,25,24,73
12560,46,25,5
12561,31,25,73
12562,54,28,14
12563,29,28,82
12564,45,28,32
12565,35,28,61
12566,40,29,31
12567,23,29,87
12568,60,30,4
12569,21,30,73
12570,53,33,4
12571,18,33,92
12572,49,33,14
12573,21,33,81
12574,42,34,17
12575,30,34,73
12576,36,37,26
12577,20,37,75
12578,65,38,35
12579,24,38,92
12580,48,39,36
12581,31,39,61
12582,49,39,28
12583,24,39,65
12584,50,40,55
12585,27,40,47
12586,29,40,42
12587,31,40,42
12588,49,42,52
12589,33,42,60
12590,31,43,54
12591,59,43,60
12592,50,43,45
12593,47,43,41
12594,51,44,50
12595,69,44,46
12596,27,46,51
12597,53,46,46
12598,70,46,56
12599,19,46,55
12600,67,47,52
